"","run","subid","age_days","age_years","gender","ethnicity","ethnicity_collapse","experimenter","location","game","character","version","subid_char","char_label","question","question_text","question_clar","capacity","response","response_num","comments","general_comments"
"453","run_05 dimkid4yo","CX13",1484,4.06575342465753,"f","C","C","cx","preschool",2,"robot",3,"CX13_robot","robot",3,"Can ___s see?","like when you see all the things that are around you","see","yes",1,"",NA
"454","run_05 dimkid4yo","CX13",1484,4.06575342465753,"f","C","C","cx","preschool",2,"robot",3,"CX13_robot","robot",4,"Can ___s feel sorry?","like when you feel bad because you hurt somebody else","feel sorry","yes",1,"first said no",NA
"455","run_05 dimkid4yo","CX13",1484,4.06575342465753,"f","C","C","cx","preschool",2,"robot",3,"CX13_robot","robot",5,"Can ___s feel sick?","like when you feel like you might throw up","feel sick","no",0,"",NA
"456","run_05 dimkid4yo","CX13",1484,4.06575342465753,"f","C","C","cx","preschool",2,"robot",3,"CX13_robot","robot",6,"Can ___s hear?","like when you hear sounds and noises","hear","yes",1,"",NA
"457","run_05 dimkid4yo","CX13",1484,4.06575342465753,"f","C","C","cx","preschool",2,"robot",3,"CX13_robot","robot",7,"Can ___s remember things?","like when you remember something that happened yesterday","remember things","no",0,"",NA
"458","run_05 dimkid4yo","CX13",1484,4.06575342465753,"f","C","C","cx","preschool",2,"robot",3,"CX13_robot","robot",8,"Can ___s think?","like when you have a thought or an idea about something","think","no",0,"",NA
"459","run_05 dimkid4yo","CX13",1484,4.06575342465753,"f","C","C","cx","preschool",2,"robot",3,"CX13_robot","robot",9,"Can ___s get scared?","like when you feel afraid","get scared","no",0,"",NA
"460","run_05 dimkid4yo","CX13",1484,4.06575342465753,"f","C","C","cx","preschool",2,"robot",3,"CX13_robot","robot",10,"Can ___s get thirsty?","like when you feel like you need to drink something","get thirsty","yes",1,"",NA
"461","run_05 dimkid4yo","CX13",1484,4.06575342465753,"f","C","C","cx","preschool",2,"robot",3,"CX13_robot","robot",11,"Can ___s love someone?","like when you really like somebody and care about them a lot","love someone","no",0,"",NA
"462","run_05 dimkid4yo","CX13",1484,4.06575342465753,"f","C","C","cx","preschool",2,"robot",3,"CX13_robot","robot",12,"Can ___s know stuff?","like when you know a fact or know how to do something","know stuff","kinda",0.5,"",NA
"463","run_05 dimkid4yo","CX13",1484,4.06575342465753,"f","C","C","cx","preschool",2,"robot",3,"CX13_robot","robot",13,"Can ___s feel hungry?","like when you feel like you need to eat something","feel hungry","no",0,"",NA
"464","run_05 dimkid4yo","CX13",1484,4.06575342465753,"f","C","C","cx","preschool",2,"robot",3,"CX13_robot","robot",14,"Can ___s feel happy?","like when you feel good","feel happy","no",0,"",NA
"465","run_05 dimkid4yo","CX13",1484,4.06575342465753,"f","C","C","cx","preschool",2,"robot",3,"CX13_robot","robot",15,"Can ___s hate someone?","like when you really don't like somebody","hate someone","no",0,"",NA
"466","run_05 dimkid4yo","CX13",1484,4.06575342465753,"f","C","C","cx","preschool",2,"robot",3,"CX13_robot","robot",16,"Can ___s get lonely?","like when you feel sad because you miss somebody","get lonely","no",0,"",NA
"467","run_05 dimkid4yo","CX13",1484,4.06575342465753,"f","C","C","cx","preschool",2,"robot",3,"CX13_robot","robot",17,"Can ___s get sad?","like when you feel unhappy","get sad","kinda",0.5,"",NA
"468","run_05 dimkid4yo","CX13",1484,4.06575342465753,"f","C","C","cx","preschool",2,"robot",3,"CX13_robot","robot",18,"Can ___s figure things out?","like when you solve a puzzle or learn something new","figure things out","yes",1,"",NA
"469","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",1,"beetle",1,"KZ01_beetle","bug",1,"Can ___s love someone?","like when you really like somebody and care about them a lot","love someone","no",0,NA,NA
"470","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",1,"beetle",1,"KZ01_beetle","bug",2,"Can ___s hear?","like when you hear sounds and noises","hear","yes",1,NA,NA
"471","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",1,"beetle",1,"KZ01_beetle","bug",3,"Can ___s feel sorry?","like when you feel bad because you hurt somebody else","feel sorry","no",0,NA,NA
"472","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",1,"beetle",1,"KZ01_beetle","bug",4,"Can ___s get sad?","like when you feel unhappy","get sad","yes",1,NA,NA
"473","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",1,"beetle",1,"KZ01_beetle","bug",5,"Can ___s remember things?","like when you remember something that happened yesterday","remember things","no",0,NA,NA
"474","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",1,"beetle",1,"KZ01_beetle","bug",6,"Can ___s hate someone?","like when you really don't like somebody","hate someone","no",0,NA,NA
"475","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",1,"beetle",1,"KZ01_beetle","bug",7,"Can ___s get lonely?","like when you feel sad because you miss somebody","get lonely","yes",1,NA,NA
"476","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",1,"beetle",1,"KZ01_beetle","bug",8,"Can ___s feel tired?","like when you feel sleepy","feel tired","yes",1,NA,NA
"477","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",1,"beetle",1,"KZ01_beetle","bug",9,"Can ___s figure things out?","like when you solve a puzzle or learn something new","figure things out","no",0,NA,NA
"478","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",1,"beetle",1,"KZ01_beetle","bug",10,"Can ___s get scared?","like when you feel afraid","get scared","yes",1,NA,NA
"479","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",1,"beetle",1,"KZ01_beetle","bug",11,"Can ___s see?","like when you see all the things that are around you","see","yes",1,NA,NA
"480","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",1,"beetle",1,"KZ01_beetle","bug",12,"Can ___s feel sick?","like when you feel like you might throw up","feel sick","yes",1,NA,NA
"481","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",1,"beetle",1,"KZ01_beetle","bug",13,"Can ___s get thirsty?","like when you feel like you need to drink something","get thirsty","yes",1,NA,NA
"482","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",1,"beetle",1,"KZ01_beetle","bug",14,"Can ___s smell things?","like when you can tell if something smells sweet, or rotten","smell things","yes",1,NA,NA
"483","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",1,"beetle",1,"KZ01_beetle","bug",15,"Can ___s know stuff?","like when you know a fact or know how to do something","know stuff","no",0,NA,NA
"484","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",1,"beetle",1,"KZ01_beetle","bug",16,"Can ___s feel happy?","like when you feel good","feel happy","yes",1,NA,NA
"485","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",1,"beetle",1,"KZ01_beetle","bug",17,"Can ___s feel hungry?","like when you feel like you need to eat something","feel hungry","yes",1,NA,NA
"486","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",1,"beetle",1,"KZ01_beetle","bug",18,"Can ___s think?","like when you have a thought or an idea about something","think","yes",1,NA,NA
"487","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",2,"robot",5,"KZ01_robot","astronaut",1,"Can ___s think?","like when you have a thought or an idea about something","think","kinda",0.5,NA,NA
"488","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",2,"robot",5,"KZ01_robot","astronaut",2,"Can ___s feel hungry?","like when you feel like you need to eat something","feel hungry","no",0,NA,NA
"489","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",2,"robot",5,"KZ01_robot","astronaut",3,"Can ___s feel happy?","like when you feel good","feel happy","no",0,NA,NA
"490","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",2,"robot",5,"KZ01_robot","astronaut",4,"Can ___s know stuff?","like when you know a fact or know how to do something","know stuff","no",0,NA,NA
"491","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",2,"robot",5,"KZ01_robot","astronaut",5,"Can ___s smell things?","like when you can tell if something smells sweet, or rotten","smell things","no",0,NA,NA
"492","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",2,"robot",5,"KZ01_robot","astronaut",6,"Can ___s get thirsty?","like when you feel like you need to drink something","get thirsty","yes",1,NA,NA
"493","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",2,"robot",5,"KZ01_robot","astronaut",7,"Can ___s feel sick?","like when you feel like you might throw up","feel sick","no",0,NA,NA
"494","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",2,"robot",5,"KZ01_robot","astronaut",8,"Can ___s see?","like when you see all the things that are around you","see","yes",1,NA,NA
"495","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",2,"robot",5,"KZ01_robot","astronaut",9,"Can ___s get scared?","like when you feel afraid","get scared","no",0,NA,NA
"496","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",2,"robot",5,"KZ01_robot","astronaut",10,"Can ___s figure things out?","like when you solve a puzzle or learn something new","figure things out","yes",1,NA,NA
"497","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",2,"robot",5,"KZ01_robot","astronaut",11,"Can ___s feel tired?","like when you feel sleepy","feel tired","yes",1,NA,NA
"498","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",2,"robot",5,"KZ01_robot","astronaut",12,"Can ___s get lonely?","like when you feel sad because you miss somebody","get lonely","yes",1,NA,NA
"499","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",2,"robot",5,"KZ01_robot","astronaut",13,"Can ___s hate someone?","like when you really don't like somebody","hate someone","no",0,NA,NA
"500","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",2,"robot",5,"KZ01_robot","astronaut",14,"Can ___s remember things?","like when you remember something that happened yesterday","remember things","yes",1,NA,NA
"501","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",2,"robot",5,"KZ01_robot","astronaut",15,"Can ___s get sad?","like when you feel unhappy","get sad","yes",1,NA,NA
"502","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",2,"robot",5,"KZ01_robot","astronaut",16,"Can ___s feel sorry?","like when you feel bad because you hurt somebody else","feel sorry","yes",1,NA,NA
"503","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",2,"robot",5,"KZ01_robot","astronaut",17,"Can ___s hear?","like when you hear sounds and noises","hear","yes",1,NA,NA
"504","run_05 dimkid4yo","KZ01",1757,4.81369863013699,NA,NA,NA,"kz","preschool",2,"robot",5,"KZ01_robot","astronaut",18,"Can ___s love someone?","like when you really like somebody and care about them a lot","love someone","yes",1,NA,NA
"505","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",1,"robot",2,"KZ02_robot","body",1,"Can ___s feel happy?","like when you feel good","feel happy","kinda",0.5,NA,NA
"506","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",1,"robot",2,"KZ02_robot","body",2,"Can ___s think?","like when you have a thought or an idea about something","think","yes",1,NA,NA
"507","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",1,"robot",2,"KZ02_robot","body",3,"Can ___s feel sick?","like when you feel like you might throw up","feel sick","yes",1,NA,NA
"508","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",1,"robot",2,"KZ02_robot","body",4,"Can ___s hear?","like when you hear sounds and noises","hear","no",0,NA,NA
"509","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",1,"robot",2,"KZ02_robot","body",5,"Can ___s figure things out?","like when you solve a puzzle or learn something new","figure things out","kinda",0.5,NA,NA
"510","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",1,"robot",2,"KZ02_robot","body",6,"Can ___s hate someone?","like when you really don't like somebody","hate someone","no",0,NA,NA
"511","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",1,"robot",2,"KZ02_robot","body",7,"Can ___s see?","like when you see all the things that are around you","see","no",0,NA,NA
"512","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",1,"robot",2,"KZ02_robot","body",8,"Can ___s feel hungry?","like when you feel like you need to eat something","feel hungry","no",0,NA,NA
"513","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",1,"robot",2,"KZ02_robot","body",9,"Can ___s love someone?","like when you really like somebody and care about them a lot","love someone","yes",1,NA,NA
"514","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",1,"robot",2,"KZ02_robot","body",10,"Can ___s get lonely?","like when you feel sad because you miss somebody","get lonely","kinda",0.5,NA,NA
"515","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",1,"robot",2,"KZ02_robot","body",11,"Can ___s get sad?","like when you feel unhappy","get sad","no",0,NA,NA
"516","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",1,"robot",2,"KZ02_robot","body",12,"Can ___s feel tired?","like when you feel sleepy","feel tired","yes",1,NA,NA
"517","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",1,"robot",2,"KZ02_robot","body",13,"Can ___s smell things?","like when you can tell if something smells sweet, or rotten","smell things","kinda",0.5,NA,NA
"518","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",1,"robot",2,"KZ02_robot","body",14,"Can ___s get scared?","like when you feel afraid","get scared","no",0,NA,NA
"519","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",1,"robot",2,"KZ02_robot","body",15,"Can ___s remember things?","like when you remember something that happened yesterday","remember things","yes",1,NA,NA
"520","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",1,"robot",2,"KZ02_robot","body",16,"Can ___s get thirsty?","like when you feel like you need to drink something","get thirsty","kinda",0.5,NA,NA
"521","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",1,"robot",2,"KZ02_robot","body",17,"Can ___s feel sorry?","like when you feel bad because you hurt somebody else","feel sorry","no",0,NA,NA
"522","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",1,"robot",2,"KZ02_robot","body",18,"Can ___s know stuff?","like when you know a fact or know how to do something","know stuff","yes",1,NA,NA
"523","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",2,"beetle",6,"KZ02_beetle","bug",1,"Can ___s know stuff?","like when you know a fact or know how to do something","know stuff","no",0,NA,NA
"524","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",2,"beetle",6,"KZ02_beetle","bug",2,"Can ___s feel sorry?","like when you feel bad because you hurt somebody else","feel sorry","no",0,NA,NA
"525","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",2,"beetle",6,"KZ02_beetle","bug",3,"Can ___s get thirsty?","like when you feel like you need to drink something","get thirsty","kinda",0.5,NA,NA
"526","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",2,"beetle",6,"KZ02_beetle","bug",4,"Can ___s remember things?","like when you remember something that happened yesterday","remember things","yes",1,NA,NA
"527","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",2,"beetle",6,"KZ02_beetle","bug",5,"Can ___s get scared?","like when you feel afraid","get scared","no",0,NA,NA
"528","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",2,"beetle",6,"KZ02_beetle","bug",6,"Can ___s smell things?","like when you can tell if something smells sweet, or rotten","smell things","kinda",0.5,NA,NA
"529","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",2,"beetle",6,"KZ02_beetle","bug",7,"Can ___s feel tired?","like when you feel sleepy","feel tired","no",0,NA,NA
"530","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",2,"beetle",6,"KZ02_beetle","bug",8,"Can ___s get sad?","like when you feel unhappy","get sad","kinda",0.5,NA,NA
"531","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",2,"beetle",6,"KZ02_beetle","bug",9,"Can ___s get lonely?","like when you feel sad because you miss somebody","get lonely","yes",1,NA,NA
"532","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",2,"beetle",6,"KZ02_beetle","bug",10,"Can ___s love someone?","like when you really like somebody and care about them a lot","love someone","yes",1,NA,NA
"533","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",2,"beetle",6,"KZ02_beetle","bug",11,"Can ___s feel hungry?","like when you feel like you need to eat something","feel hungry","no",0,NA,NA
"534","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",2,"beetle",6,"KZ02_beetle","bug",12,"Can ___s see?","like when you see all the things that are around you","see","no",0,NA,NA
"535","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",2,"beetle",6,"KZ02_beetle","bug",13,"Can ___s hate someone?","like when you really don't like somebody","hate someone","yes",1,NA,NA
"536","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",2,"beetle",6,"KZ02_beetle","bug",14,"Can ___s figure things out?","like when you solve a puzzle or learn something new","figure things out",NA,NA,NA,NA
"537","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",2,"beetle",6,"KZ02_beetle","bug",15,"Can ___s hear?","like when you hear sounds and noises","hear",NA,NA,NA,NA
"538","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",2,"beetle",6,"KZ02_beetle","bug",16,"Can ___s feel sick?","like when you feel like you might throw up","feel sick",NA,NA,NA,NA
"539","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",2,"beetle",6,"KZ02_beetle","bug",17,"Can ___s think?","like when you have a thought or an idea about something","think",NA,NA,NA,NA
"540","run_05 dimkid4yo","KZ02",1570,4.3013698630137,NA,NA,NA,"kz","preschool",2,"beetle",6,"KZ02_beetle","bug",18,"Can ___s feel happy?","like when you feel good","feel happy",NA,NA,NA,NA
"541","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",1,"beetle",3,"KZ03_beetle","beetle",1,"Can ___s smell things?","like when you can tell if something smells sweet, or rotten","smell things","yes",1,NA,NA
"542","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",1,"beetle",3,"KZ03_beetle","beetle",2,"Can ___s feel tired?","like when you feel sleepy","feel tired","yes",1,NA,NA
"543","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",1,"beetle",3,"KZ03_beetle","beetle",3,"Can ___s see?","like when you see all the things that are around you","see","yes",1,NA,NA
"544","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",1,"beetle",3,"KZ03_beetle","beetle",4,"Can ___s feel sorry?","like when you feel bad because you hurt somebody else","feel sorry","yes",1,NA,NA
"545","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",1,"beetle",3,"KZ03_beetle","beetle",5,"Can ___s feel sick?","like when you feel like you might throw up","feel sick","yes",1,NA,NA
"546","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",1,"beetle",3,"KZ03_beetle","beetle",6,"Can ___s hear?","like when you hear sounds and noises","hear","yes",1,NA,NA
"547","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",1,"beetle",3,"KZ03_beetle","beetle",7,"Can ___s remember things?","like when you remember something that happened yesterday","remember things","yes",1,NA,NA
"548","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",1,"beetle",3,"KZ03_beetle","beetle",8,"Can ___s think?","like when you have a thought or an idea about something","think","yes",1,NA,NA
"549","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",1,"beetle",3,"KZ03_beetle","beetle",9,"Can ___s get scared?","like when you feel afraid","get scared","yes",1,NA,NA
"550","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",1,"beetle",3,"KZ03_beetle","beetle",10,"Can ___s get thirsty?","like when you feel like you need to drink something","get thirsty","yes",1,NA,NA
"551","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",1,"beetle",3,"KZ03_beetle","beetle",11,"Can ___s love someone?","like when you really like somebody and care about them a lot","love someone","yes",1,NA,NA
"552","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",1,"beetle",3,"KZ03_beetle","beetle",12,"Can ___s know stuff?","like when you know a fact or know how to do something","know stuff","yes",1,NA,NA
"553","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",1,"beetle",3,"KZ03_beetle","beetle",13,"Can ___s feel hungry?","like when you feel like you need to eat something","feel hungry","yes",1,NA,NA
"554","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",1,"beetle",3,"KZ03_beetle","beetle",14,"Can ___s feel happy?","like when you feel good","feel happy","yes",1,NA,NA
"555","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",1,"beetle",3,"KZ03_beetle","beetle",15,"Can ___s hate someone?","like when you really don't like somebody","hate someone","no",0,NA,NA
"556","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",1,"beetle",3,"KZ03_beetle","beetle",16,"Can ___s get lonely?","like when you feel sad because you miss somebody","get lonely","yes",1,NA,NA
"557","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",1,"beetle",3,"KZ03_beetle","beetle",17,"Can ___s get sad?","like when you feel unhappy","get sad","yes",1,NA,NA
"558","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",1,"beetle",3,"KZ03_beetle","beetle",18,"Can ___s figure things out?","like when you solve a puzzle or learn something new","figure things out","yes",1,NA,NA
"559","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",2,"robot",7,"KZ03_robot",NA,1,"Can ___s figure things out?","like when you solve a puzzle or learn something new","figure things out","kinda",0.5,NA,NA
"560","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",2,"robot",7,"KZ03_robot",NA,2,"Can ___s get sad?","like when you feel unhappy","get sad","no",0,NA,NA
"561","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",2,"robot",7,"KZ03_robot",NA,3,"Can ___s get lonely?","like when you feel sad because you miss somebody","get lonely","kinda",0.5,NA,NA
"562","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",2,"robot",7,"KZ03_robot",NA,4,"Can ___s hate someone?","like when you really don't like somebody","hate someone","no",0,NA,NA
"563","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",2,"robot",7,"KZ03_robot",NA,5,"Can ___s feel happy?","like when you feel good","feel happy","yes",1,NA,NA
"564","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",2,"robot",7,"KZ03_robot",NA,6,"Can ___s feel hungry?","like when you feel like you need to eat something","feel hungry","no",0,NA,NA
"565","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",2,"robot",7,"KZ03_robot",NA,7,"Can ___s know stuff?","like when you know a fact or know how to do something","know stuff","yes",1,NA,NA
"566","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",2,"robot",7,"KZ03_robot",NA,8,"Can ___s love someone?","like when you really like somebody and care about them a lot","love someone","yes",1,NA,NA
"567","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",2,"robot",7,"KZ03_robot",NA,9,"Can ___s get thirsty?","like when you feel like you need to drink something","get thirsty","yes",1,NA,NA
"568","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",2,"robot",7,"KZ03_robot",NA,10,"Can ___s get scared?","like when you feel afraid","get scared","yes",1,NA,NA
"569","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",2,"robot",7,"KZ03_robot",NA,11,"Can ___s think?","like when you have a thought or an idea about something","think","yes",1,NA,NA
"570","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",2,"robot",7,"KZ03_robot",NA,12,"Can ___s remember things?","like when you remember something that happened yesterday","remember things","yes",1,NA,NA
"571","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",2,"robot",7,"KZ03_robot",NA,13,"Can ___s hear?","like when you hear sounds and noises","hear","yes",1,NA,NA
"572","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",2,"robot",7,"KZ03_robot",NA,14,"Can ___s feel sick?","like when you feel like you might throw up","feel sick","yes",1,NA,NA
"573","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",2,"robot",7,"KZ03_robot",NA,15,"Can ___s feel sorry?","like when you feel bad because you hurt somebody else","feel sorry","yes",1,NA,NA
"574","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",2,"robot",7,"KZ03_robot",NA,16,"Can ___s see?","like when you see all the things that are around you","see","yes",1,NA,NA
"575","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",2,"robot",7,"KZ03_robot",NA,17,"Can ___s feel tired?","like when you feel sleepy","feel tired","yes",1,NA,NA
"576","run_05 dimkid4yo","KZ03",1692,4.63561643835616,NA,NA,NA,"kz","preschool",2,"robot",7,"KZ03_robot",NA,18,"Can ___s smell things?","like when you can tell if something smells sweet, or rotten","smell things","yes",1,NA,NA
"577","run_05 dimkid4yo","KZ04",1850,5.06849315068493,NA,NA,NA,"kz","preschool",1,"robot",3,"KZ04_robot","robot",1,"Can ___s smell things?","like when you can tell if something smells sweet, or rotten","smell things","kinda",0.5,NA,NA
"578","run_05 dimkid4yo","KZ04",1850,5.06849315068493,NA,NA,NA,"kz","preschool",1,"robot",3,"KZ04_robot","robot",2,"Can ___s feel tired?","like when you feel sleepy","feel tired","kinda",0.5,NA,NA
